YEAR,gender,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,43,46,49,52,55,58
1991,1,0,0,0,0,0,0.0003,0.0009,0.0017,0.003,0.0063,0.0132,0.0342,0.0531,0.079,0.1286,0.1623,0.1044,0.0398,0.003,0.0012,0.0007,0.0001,0,0
1992,1,0,0,0,0,0,0.0048,0.0022,0.0239,0.0182,0.017,0.0297,0.0455,0.0572,0.0753,0.0928,0.1023,0.0747,0.0663,0.0004,0,0,0,0,0
1993,1,0,0,0,0,0.0004,0.0009,0.0009,0.0001,0.0017,0.0035,0.0128,0.0259,0.0324,0.0644,0.0995,0.1007,0.0551,0.023,0.0062,0.0011,0,0,0,0
1994,1,0,0,0,0,0.0001,0.0001,0.0007,0.0009,0.0037,0.0079,0.0206,0.0408,0.0673,0.0894,0.1048,0.0969,0.0558,0.0303,0.0117,0.0072,0.006,0.0039,0.0006,0.0006
1995,1,0,0,0,0,0,0,0.0003,0.0012,0.003,0.0052,0.0105,0.0271,0.0414,0.0705,0.0984,0.0997,0.0704,0.0335,0.0142,0.0064,0.001,0,0,0
1996,1,0,0,0,0,0,0,0.0001,0.0006,0.0014,0.0029,0.0083,0.0147,0.0458,0.0929,0.1304,0.1239,0.0724,0.0293,0.0053,0.0026,0.0013,0.0006,0.0001,0.0003
1997,1,0,0,0,0,0.0002,0.0002,0.0004,0.0012,0.0028,0.0083,0.0219,0.0348,0.0568,0.0903,0.0911,0.0798,0.0506,0.0215,0.0019,0.0001,0,0,0,0
1998,1,0,0,0,0,0,0,0.0003,0.0007,0.0023,0.0041,0.0128,0.0223,0.0461,0.079,0.1158,0.1179,0.0832,0.0427,0.0068,0.002,0.0003,0.0001,0,0
1999,1,0,0,0,0,0,0,0.0001,0.0006,0.0022,0.0044,0.011,0.0266,0.0487,0.0753,0.1085,0.1035,0.0755,0.045,0.0086,0.0029,0.0005,0.0001,0.0001,0
2000,1,0,0,0,0,0,0.0001,0.0006,0.0006,0.0019,0.0039,0.0125,0.0233,0.0565,0.0832,0.0995,0.0866,0.0558,0.0297,0.0094,0.0046,0.0018,0.0006,0.0006,0.0004
2001,1,0,0,0.0001,0,0.0003,0.0003,0.0004,0.0033,0.003,0.0046,0.0094,0.031,0.052,0.0786,0.0951,0.0919,0.0645,0.0335,0.0057,0.0029,0.0012,0.0005,0.0003,0.0008
2002,1,0,0,0,0.0002,0.0001,0.0005,0.0005,0.0017,0.0054,0.0074,0.0113,0.0236,0.0408,0.071,0.1074,0.1194,0.0762,0.0406,0.0081,0.003,0.0007,0.0001,0,0
2003,1,0,0,0,0,0.0003,0.0003,0.0001,0.0007,0.003,0.0071,0.0209,0.0261,0.0359,0.0551,0.1053,0.1136,0.0763,0.0356,0.0055,0.0019,0.0006,0.0002,0,0
2004,1,0,0,0,0,0.0001,0,0.0005,0.0007,0.0021,0.0063,0.0196,0.0437,0.0609,0.0775,0.1004,0.1078,0.0794,0.0379,0.0043,0.0011,0.0003,0,0,0
2005,1,0,0,0,0,0,0,0.0002,0.0006,0.0019,0.0045,0.0084,0.0335,0.0677,0.0881,0.1009,0.1067,0.0679,0.0353,0.0049,0.0013,0.0003,0.0001,0,0
2006,1,0,0,0,0,0,0.0001,0.0013,0.002,0.0029,0.006,0.0147,0.0211,0.0553,0.0991,0.1168,0.1028,0.0777,0.0472,0.0062,0.0009,0.0009,0.0001,0.0003,0.0003
2007,1,0,0,0,0,0,0.0005,0.0007,0.0016,0.0038,0.0089,0.0145,0.0285,0.0608,0.0901,0.1027,0.1074,0.0667,0.0463,0.0081,0.0057,0.001,0.0001,0.0001,0
2008,1,0,0,0,0.0001,0,0,0.0001,0.0008,0.002,0.0057,0.0128,0.0267,0.0551,0.0985,0.1097,0.0954,0.0654,0.0381,0.0069,0.0026,0.0012,0.0001,0,0
2009,1,0,0,0.0001,0,0,0,0,0.0002,0.001,0.0027,0.0116,0.0288,0.0552,0.0903,0.1129,0.0955,0.0606,0.033,0.0068,0.0016,0.0009,0.0001,0,0.0001
2010,1,0,0,0,0,0,0,0,0.0004,0.001,0.0036,0.0095,0.0268,0.072,0.0993,0.1114,0.089,0.0558,0.0327,0.0052,0.0005,0.0002,0,0,0
