CruiseName,Station,YEAR,Depth,Temp,Sal,SigmaT,Delta-D
HX258,2,2002.32836,30,4.234,31.618,25.074,0.08928
HX258,2,2002.32836,50,4.154,31.747,25.184,0.146056
HX258,2,2002.32836,75,4.419,31.889,25.271,0.214486
HX258,2,2002.32836,100,4.765,32.134,25.429,0.280162
HX258,2,2002.32836,150,5.341,32.743,25.848,0.397044
HX258,2,2002.32836,200,5.439,32.901,25.962,0.501951
HX258,2,2002.32836,250,5.502,32.98,26.017,0.603405
HX258,62,2002.33966,0,5.351,31.43,24.808,0
HX258,62,2002.33966,10,4.809,31.481,24.907,0.031014
HX258,62,2002.33966,20,4.675,31.525,24.956,0.061217
HX258,62,2002.33966,30,4.448,31.539,24.99,0.091001
HX258,62,2002.33966,50,4.221,31.714,25.152,0.148376
HX258,62,2002.33966,75,4.326,31.866,25.262,0.217475
HX258,62,2002.33966,100,4.704,32.101,25.409,0.282976
HX258,62,2002.33966,150,5.392,32.804,25.89,0.401565
